timestamp_ns,event_index,sleeve_id,sleeve,side,reason,forecast_edge_bps,signal_expected_edge_bps,effective_min_edge_bps,score,conviction,spread_bps_1s,spread_bps_100ms,microprice_edge_100ms_bps,microprice_edge_1s_bps,quote_rate_1s,target_weight,fill_probability
1776259863230000000,6324,0,Market Making,long,reentry_cooldown,0.60833686,1.36139607,0.20000000,0.31641176,1.00000000,2.19813983,2.19826896,0.32792858,0.37644161,94.00000000,0.95000000,0.00000000
1776259863240000000,6325,0,Market Making,long,reentry_cooldown,0.61187864,1.37151545,0.20000000,0.33633584,1.00000000,2.19814119,2.19826895,0.35655439,0.37743757,95.00000000,0.95000000,0.00000000
1776259863250000000,6326,0,Market Making,long,reentry_cooldown,0.61085723,1.36859712,0.20000000,0.33056873,1.00000000,2.19814252,2.19826895,0.34842160,0.37671173,96.00000000,0.95000000,0.00000000
1776259863260000000,6327,0,Market Making,long,reentry_cooldown,0.60971381,1.36533021,0.20000000,0.32410562,1.00000000,2.19814382,2.19826895,0.33935577,0.37576585,97.00000000,0.95000000,0.00000000
1776259863270000000,6328,0,Market Making,long,reentry_cooldown,0.60854076,1.36197862,0.20000000,0.31746599,1.00000000,2.19814510,2.19826896,0.33009984,0.37463873,98.00000000,0.95000000,0.00000000
1776259863280000000,6329,0,Market Making,long,reentry_cooldown,0.61016883,1.36663026,0.20000000,0.32663505,1.00000000,2.19814635,2.19826897,0.34317714,0.37537769,99.00000000,0.95000000,0.00000000
1776259863290000000,6330,0,Market Making,long,reentry_cooldown,0.61108687,1.36925323,0.20000000,0.33180479,1.00000000,2.19814758,2.19826898,0.35055074,0.37579304,100.00000000,0.95000000,0.00000000
1776259863330000000,6334,0,Market Making,long,reentry_cooldown,0.60686420,1.35718848,0.20000000,0.30636648,1.00000000,2.19815793,2.19826930,0.32611688,0.34060711,94.00000000,0.95000000,0.00000000
1776259863340000000,6335,0,Market Making,long,reentry_cooldown,0.60786033,1.36003455,0.20000000,0.31197008,1.00000000,2.19815910,2.19826935,0.33416915,0.34087838,95.00000000,0.95000000,0.00000000
1776259863360000000,6337,0,Market Making,long,reentry_cooldown,0.60662163,1.35649541,0.20000000,0.30497528,1.00000000,2.19816138,2.19826945,0.32429683,0.34002761,97.00000000,0.95000000,0.00000000
1776259863370000000,6338,0,Market Making,long,reentry_cooldown,0.60727563,1.35836397,0.20000000,0.30865740,1.00000000,2.19816249,2.19826951,0.32955702,0.34029650,98.00000000,0.95000000,0.00000000
1776259863380000000,6339,0,Market Making,long,reentry_cooldown,0.60743339,1.35881471,0.20000000,0.30954229,1.00000000,2.19816357,2.19826956,0.33084078,0.34030472,99.00000000,0.95000000,0.00000000
1776259863390000000,6340,0,Market Making,long,reentry_cooldown,0.60728239,1.35838330,0.20000000,0.30868338,1.00000000,2.19816464,2.19826962,0.32966707,0.34009271,100.00000000,0.95000000,0.00000000
1776259863400000000,6341,0,Market Making,long,reentry_cooldown,0.61175124,1.37115144,0.20000000,0.33372131,1.00000000,2.19817359,2.19827027,0.36637838,0.33923540,91.00000000,0.95000000,0.00000000
1776259863410000000,6342,0,Market Making,long,reentry_cooldown,0.61002485,1.36621888,0.20000000,0.32402815,1.00000000,2.19817464,2.19827034,0.35228691,0.33922410,92.00000000,0.95000000,0.00000000
1776259863420000000,6343,0,Market Making,long,reentry_cooldown,0.60845376,1.36173007,0.20000000,0.31519520,1.00000000,2.19817567,2.19827041,0.33953749,0.33895329,93.00000000,0.95000000,0.00000000
1776259863430000000,6344,0,Market Making,long,reentry_cooldown,0.60701482,1.35761881,0.20000000,0.30709335,1.00000000,2.19817668,2.19827047,0.32792881,0.33846552,94.00000000,0.95000000,0.00000000
1776259863440000000,6345,0,Market Making,long,reentry_cooldown,0.61057053,1.36777797,0.20000000,0.32711622,1.00000000,2.19817767,2.19827054,0.35655465,0.33986123,95.00000000,0.95000000,0.00000000
1776259863450000000,6346,0,Market Making,long,reentry_cooldown,0.60956274,1.36489859,0.20000000,0.32144369,1.00000000,2.19817864,2.19827060,0.34842186,0.33952682,96.00000000,0.95000000,0.00000000
1776259863460000000,6347,0,Market Making,long,reentry_cooldown,0.60843267,1.36166982,0.20000000,0.31507396,1.00000000,2.19817959,2.19827066,0.33935604,0.33896428,97.00000000,0.95000000,0.00000000
1776259863470000000,6348,0,Market Making,long,reentry_cooldown,0.60727270,1.35835560,0.20000000,0.30852655,1.00000000,2.19818053,2.19827072,0.33010010,0.33821269,98.00000000,0.95000000,0.00000000
1776259863480000000,6349,0,Market Making,long,reentry_cooldown,0.60891359,1.36304385,0.20000000,0.31778603,1.00000000,2.19818144,2.19827078,0.34317743,0.33931960,99.00000000,0.95000000,0.00000000
1776259863490000000,6350,0,Market Making,long,reentry_cooldown,0.60984418,1.36570271,0.20000000,0.32304506,1.00000000,2.19818234,2.19827084,0.35055104,0.34009554,100.00000000,0.95000000,0.00000000
1776259863530000000,6354,0,Market Making,long,entry_fill_not_sampled,0.60687171,1.35720991,0.20000000,0.30636682,1.00000000,2.19819562,2.19827157,0.32611721,0.34061294,94.00000000,0.95000000,0.07742841
1776259863540000000,6355,0,Market Making,long,entry_fill_not_sampled,0.60786776,1.36005577,0.20000000,0.31197042,1.00000000,2.19819642,2.19827160,0.33416950,0.34088416,95.00000000,0.95000000,0.07769535
1776259863560000000,6357,0,Market Making,long,entry_fill_not_sampled,0.60662891,1.35651622,0.20000000,0.30497561,1.00000000,2.19819797,2.19827166,0.32429715,0.34003327,97.00000000,0.95000000,0.07820815
1776259863570000000,6358,0,Market Making,long,entry_fill_not_sampled,0.60728284,1.35838458,0.20000000,0.30865773,1.00000000,2.19819873,2.19827168,0.32955734,0.34030210,98.00000000,0.95000000,0.07851964
1776259863580000000,6359,0,Market Making,long,entry_fill_not_sampled,0.60744053,1.35883512,0.20000000,0.30954262,1.00000000,2.19819946,2.19827169,0.33084110,0.34031028,99.00000000,0.95000000,0.07869152
1776259863590000000,6360,0,Market Making,long,entry_fill_not_sampled,0.60728947,1.35840351,0.20000000,0.30868370,1.00000000,2.19820019,2.19827171,0.32966738,0.34009821,100.00000000,0.95000000,0.07875921
1776259863610000000,6362,0,Market Making,long,reentry_cooldown,0.61003253,1.36624083,0.20000000,0.32402849,1.00000000,2.19821331,2.19827179,0.35228715,0.33923008,92.00000000,0.95000000,0.00000000
1776259863620000000,6363,0,Market Making,long,reentry_cooldown,0.60845628,1.36175178,0.20000000,0.31519553,1.00000000,2.19821393,2.19827178,0.33953770,0.33895921,93.00000000,0.95000000,0.00000000
1776259863630000000,6364,0,Market Making,long,reentry_cooldown,0.60701725,1.35764029,0.20000000,0.30709367,1.00000000,2.19821455,2.19827175,0.32792900,0.33847137,94.00000000,0.95000000,0.00000000
1776259863640000000,6365,0,Market Making,long,reentry_cooldown,0.61057288,1.36779923,0.20000000,0.32711654,1.00000000,2.19821515,2.19827173,0.35655484,0.33986702,95.00000000,0.95000000,0.00000000
1776259863650000000,6366,0,Market Making,long,reentry_cooldown,0.60956502,1.36491962,0.20000000,0.32144400,1.00000000,2.19821574,2.19827170,0.34842204,0.33953256,96.00000000,0.95000000,0.00000000
1776259863660000000,6367,0,Market Making,long,reentry_cooldown,0.60843488,1.36169064,0.20000000,0.31507427,1.00000000,2.19821631,2.19827167,0.33935619,0.33896996,97.00000000,0.95000000,0.00000000
1776259863670000000,6368,0,Market Making,long,reentry_cooldown,0.60727482,1.35837620,0.20000000,0.30852685,1.00000000,2.19821687,2.19827163,0.33010024,0.33821832,98.00000000,0.95000000,0.00000000
1776259863680000000,6369,0,Market Making,long,reentry_cooldown,0.60891564,1.36306424,0.20000000,0.31778633,1.00000000,2.19821742,2.19827159,0.34317755,0.33932516,99.00000000,0.95000000,0.00000000
1776259863690000000,6370,0,Market Making,long,reentry_cooldown,0.60984616,1.36572288,0.20000000,0.32304536,1.00000000,2.19821796,2.19827155,0.35055115,0.34010105,100.00000000,0.95000000,0.00000000
1776259863730000000,6374,0,Market Making,long,reentry_cooldown,0.60687406,1.35723117,0.20000000,0.30636710,1.00000000,2.19823329,2.19827088,0.32611710,0.34061877,94.00000000,0.95000000,0.00000000
1776259863740000000,6375,0,Market Making,long,reentry_cooldown,0.60787003,1.36007680,0.20000000,0.31197069,1.00000000,2.19823368,2.19827081,0.33416937,0.34088992,95.00000000,0.95000000,0.00000000
1776259863760000000,6377,0,Market Making,long,reentry_cooldown,0.60663103,1.35653679,0.20000000,0.30497587,1.00000000,2.19823444,2.19827068,0.32429701,0.34003892,97.00000000,0.95000000,0.00000000
1776259863770000000,6378,0,Market Making,long,reentry_cooldown,0.60728488,1.35840492,0.20000000,0.30865799,1.00000000,2.19823480,2.19827062,0.32955718,0.34030769,98.00000000,0.95000000,0.00000000
1776259863780000000,6379,0,Market Making,long,reentry_cooldown,0.60744249,1.35885524,0.20000000,0.30954287,1.00000000,2.19823516,2.19827055,0.33084092,0.34031580,99.00000000,0.95000000,0.00000000
1776259863790000000,6380,0,Market Making,long,reentry_cooldown,0.60729135,1.35842342,0.20000000,0.30868395,1.00000000,2.19823551,2.19827049,0.32966720,0.34010368,100.00000000,0.95000000,0.00000000
1776259863800000000,6381,0,Market Making,long,reentry_cooldown,0.61176151,1.37119532,0.20000000,0.33372189,1.00000000,2.19825122,2.19826979,0.36637830,0.33924741,91.00000000,0.95000000,0.00000000
1776259863810000000,6382,0,Market Making,long,reentry_cooldown,0.61003495,1.36626226,0.20000000,0.32402873,1.00000000,2.19825142,2.19826973,0.35228682,0.33923598,92.00000000,0.95000000,0.00000000
1776259863820000000,6383,0,Market Making,long,reentry_cooldown,0.60846369,1.36177297,0.20000000,0.31519577,1.00000000,2.19825161,2.19826967,0.33953738,0.33896504,93.00000000,0.95000000,0.00000000
1776259863830000000,6384,0,Market Making,long,reentry_cooldown,0.60702459,1.35766125,0.20000000,0.30709391,1.00000000,2.19825180,2.19826962,0.32792868,0.33847714,94.00000000,0.95000000,0.00000000
1776259863840000000,6385,0,Market Making,long,reentry_cooldown,0.61058013,1.36781994,0.20000000,0.32711676,1.00000000,2.19825199,2.19826956,0.35655449,0.33987272,95.00000000,0.95000000,0.00000000
1776259863850000000,6386,0,Market Making,long,reentry_cooldown,0.60957219,1.36494010,0.20000000,0.32144423,1.00000000,2.19825217,2.19826951,0.34842169,0.33953819,96.00000000,0.95000000,0.00000000
1776259863860000000,6387,0,Market Making,long,reentry_cooldown,0.60844197,1.36171089,0.20000000,0.31507450,1.00000000,2.19825234,2.19826947,0.33935585,0.33897554,97.00000000,0.95000000,0.00000000
1776259863870000000,6388,0,Market Making,long,reentry_cooldown,0.60728184,1.35839624,0.20000000,0.30852707,1.00000000,2.19825252,2.19826942,0.33009991,0.33822383,98.00000000,0.95000000,0.00000000
1776259863880000000,6389,0,Market Making,long,reentry_cooldown,0.60892257,1.36308406,0.20000000,0.31778655,1.00000000,2.19825268,2.19826938,0.34317721,0.33933062,99.00000000,0.95000000,0.00000000
1776259863890000000,6390,0,Market Making,long,reentry_cooldown,0.60985302,1.36574249,0.20000000,0.32304557,1.00000000,2.19825285,2.19826935,0.35055079,0.34010644,100.00000000,0.95000000,0.00000000
1776259863930000000,6394,0,Market Making,long,reentry_cooldown,0.60688134,1.35725196,0.20000000,0.30636734,1.00000000,2.19827023,2.19826895,0.32611682,0.34062448,94.00000000,0.95000000,0.00000000
1776259863940000000,6395,0,Market Making,long,reentry_cooldown,0.60787723,1.36009736,0.20000000,0.31197093,1.00000000,2.19827021,2.19826894,0.33416909,0.34089557,95.00000000,0.95000000,0.00000000
1776259863960000000,6397,0,Market Making,long,reentry_cooldown,0.60663807,1.35655691,0.20000000,0.30497611,1.00000000,2.19827019,2.19826895,0.32429675,0.34004445,97.00000000,0.95000000,0.00000000
1776259863970000000,6398,0,Market Making,long,reentry_cooldown,0.60729185,1.35842484,0.20000000,0.30865822,1.00000000,2.19827018,2.19826897,0.32955693,0.34031316,98.00000000,0.95000000,0.00000000
1776259863980000000,6399,0,Market Making,long,reentry_cooldown,0.60744939,1.35887495,0.20000000,0.30954310,1.00000000,2.19827017,2.19826898,0.33084069,0.34032121,99.00000000,0.95000000,0.00000000
1776259863990000000,6400,0,Market Making,long,reentry_cooldown,0.60729818,1.35844293,0.20000000,0.30868418,1.00000000,2.19827016,2.19826900,0.32966698,0.34010904,100.00000000,0.95000000,0.00000000
1776259864000000000,6401,0,Market Making,long,reentry_cooldown,0.61176524,1.37120595,0.20000000,0.33372202,1.00000000,2.19827010,2.19826924,0.36637821,0.33925024,91.00000000,0.95000000,0.00000000
1776259864010000000,6402,0,Market Making,long,entry_fill_not_sampled,0.61003863,1.36627279,0.20000000,0.32402886,1.00000000,2.19827009,2.19826929,0.35228674,0.33923878,92.00000000,0.95000000,0.07987232
1776259864020000000,6403,0,Market Making,long,entry_fill_not_sampled,0.60846734,1.36178339,0.20000000,0.31519589,1.00000000,2.19827008,2.19826933,0.33953733,0.33896780,93.00000000,0.95000000,0.07986655
1776259864030000000,6404,0,Market Making,long,entry_fill_not_sampled,0.60702820,1.35767156,0.20000000,0.30709404,1.00000000,2.19827008,2.19826938,0.32792865,0.33847988,94.00000000,0.95000000,0.07979402
1776259864040000000,6405,0,Market Making,long,entry_fill_not_sampled,0.61058371,1.36783015,0.20000000,0.32711690,1.00000000,2.19827007,2.19826943,0.35655447,0.33987543,95.00000000,0.95000000,0.07545189
1776259864050000000,6406,0,Market Making,long,entry_fill_not_sampled,0.60957573,1.36495022,0.20000000,0.32144436,1.00000000,2.19827007,2.19826948,0.34842169,0.33954087,96.00000000,0.95000000,0.08000000
1776259864060000000,6407,0,Market Making,long,entry_fill_not_sampled,0.60844547,1.36172091,0.20000000,0.31507463,1.00000000,2.19827007,2.19826954,0.33935586,0.33897819,97.00000000,0.95000000,0.08000000
1776259864070000000,6408,0,Market Making,long,entry_fill_not_sampled,0.60728531,1.35840616,0.20000000,0.30852721,1.00000000,2.19827007,2.19826960,0.33009994,0.33822646,98.00000000,0.95000000,0.08000000
1776259864080000000,6409,0,Market Making,long,entry_fill_not_sampled,0.60892602,1.36309390,0.20000000,0.31778668,1.00000000,2.19827007,2.19826966,0.34317725,0.33933322,99.00000000,0.95000000,0.07629128
1776259864090000000,6410,0,Market Making,long,entry_fill_not_sampled,0.60985644,1.36575224,0.20000000,0.32304571,1.00000000,2.19827007,2.19826972,0.35055086,0.34010902,100.00000000,0.95000000,0.07667026
1776259864130000000,6414,0,Market Making,long,entry_fill_not_sampled,0.60688136,1.35725201,0.20000000,0.30636738,1.00000000,2.19827016,2.19827059,0.32611707,0.34062447,94.00000000,0.95000000,0.07743156
1776259864140000000,6415,0,Market Making,long,entry_fill_not_sampled,0.60787725,1.36009742,0.20000000,0.31197097,1.00000000,2.19827017,2.19827065,0.33416935,0.34089557,95.00000000,0.95000000,0.07769846
1776259864170000000,6418,0,Market Making,long,reentry_cooldown,0.60729189,1.35842495,0.20000000,0.30865827,1.00000000,2.19827020,2.19827083,0.32955722,0.34031316,98.00000000,0.95000000,0.00000000
1776259864180000000,6419,0,Market Making,long,reentry_cooldown,0.60744774,1.35887508,0.20000000,0.30954315,1.00000000,2.19827021,2.19827089,0.33084098,0.34032122,99.00000000,0.95000000,0.00000000
1776259864190000000,6420,0,Market Making,long,reentry_cooldown,0.60729654,1.35844307,0.20000000,0.30868423,1.00000000,2.19827022,2.19827095,0.32966727,0.34010905,100.00000000,0.95000000,0.00000000
1776259864200000000,6421,0,Market Making,long,reentry_cooldown,0.61176364,1.37120624,0.20000000,0.33372208,1.00000000,2.19827037,2.19827153,0.36637859,0.33925029,91.00000000,0.95000000,0.00000000
1776259864210000000,6422,0,Market Making,long,reentry_cooldown,0.61003704,1.36627308,0.20000000,0.32402892,1.00000000,2.19827038,2.19827157,0.35228711,0.33923882,92.00000000,0.95000000,0.00000000
1776259864220000000,6423,0,Market Making,long,reentry_cooldown,0.60846575,1.36178369,0.20000000,0.31519595,1.00000000,2.19827040,2.19827160,0.33953768,0.33896785,93.00000000,0.95000000,0.00000000
1776259864230000000,6424,0,Market Making,long,reentry_cooldown,0.60702661,1.35767186,0.20000000,0.30709410,1.00000000,2.19827041,2.19827163,0.32792898,0.33847993,94.00000000,0.95000000,0.00000000
1776259864240000000,6425,0,Market Making,long,reentry_cooldown,0.61058213,1.36783047,0.20000000,0.32711696,1.00000000,2.19827043,2.19827166,0.35655483,0.33987549,95.00000000,0.95000000,0.00000000
1776259864250000000,6426,0,Market Making,long,reentry_cooldown,0.60957415,1.36495055,0.20000000,0.32144442,1.00000000,2.19827044,2.19827168,0.34842204,0.33954093,96.00000000,0.95000000,0.00000000
1776259864260000000,6427,0,Market Making,long,reentry_cooldown,0.60844390,1.36172124,0.20000000,0.31507469,1.00000000,2.19827045,2.19827170,0.33935620,0.33897826,97.00000000,0.95000000,0.00000000
1776259864270000000,6428,0,Market Making,long,reentry_cooldown,0.60728374,1.35840650,0.20000000,0.30852726,1.00000000,2.19827047,2.19827172,0.33010026,0.33822652,98.00000000,0.95000000,0.00000000
1776259864280000000,6429,0,Market Making,long,reentry_cooldown,0.60892445,1.36309424,0.20000000,0.31778674,1.00000000,2.19827048,2.19827173,0.34317757,0.33933329,99.00000000,0.95000000,0.00000000
1776259864290000000,6430,0,Market Making,long,reentry_cooldown,0.60985487,1.36575259,0.20000000,0.32304576,1.00000000,2.19827050,2.19827174,0.35055118,0.34010909,100.00000000,0.95000000,0.00000000
1776259864330000000,6434,0,Market Making,long,reentry_cooldown,0.60687978,1.35725234,0.20000000,0.30636741,1.00000000,2.19827064,2.19827171,0.32611723,0.34062455,94.00000000,0.95000000,0.00000000
1776259864340000000,6435,0,Market Making,long,reentry_cooldown,0.60787567,1.36009775,0.20000000,0.31197099,1.00000000,2.19827065,2.19827168,0.33416950,0.34089564,95.00000000,0.95000000,0.00000000
1776259864360000000,6437,0,Market Making,long,reentry_cooldown,0.60663652,1.35655732,0.20000000,0.30497617,1.00000000,2.19827067,2.19827161,0.32429715,0.34004452,97.00000000,0.95000000,0.00000000
1776259864370000000,6438,0,Market Making,long,reentry_cooldown,0.60729030,1.35842526,0.20000000,0.30865829,1.00000000,2.19827067,2.19827157,0.32955732,0.34031323,98.00000000,0.95000000,0.00000000
1776259864380000000,6439,0,Market Making,long,reentry_cooldown,0.60744784,1.35887538,0.20000000,0.30954317,1.00000000,2.19827068,2.19827153,0.33084107,0.34032129,99.00000000,0.95000000,0.00000000
1776259864390000000,6440,0,Market Making,long,reentry_cooldown,0.60729664,1.35844336,0.20000000,0.30868424,1.00000000,2.19827068,2.19827148,0.32966735,0.34010912,100.00000000,0.95000000,0.00000000
1776259864400000000,6441,0,Market Making,long,reentry_cooldown,0.61176369,1.37120637,0.20000000,0.33372207,1.00000000,2.19827067,2.19827095,0.36637849,0.33925033,91.00000000,0.95000000,0.00000000
1776259864410000000,6442,0,Market Making,long,reentry_cooldown,0.61003708,1.36627321,0.20000000,0.32402890,1.00000000,2.19827067,2.19827089,0.35228700,0.33923886,92.00000000,0.95000000,0.00000000
1776259864420000000,6443,0,Market Making,long,reentry_cooldown,0.60846579,1.36178380,0.20000000,0.31519594,1.00000000,2.19827067,2.19827083,0.33953756,0.33896789,93.00000000,0.95000000,0.00000000
1776259864430000000,6444,0,Market Making,long,reentry_cooldown,0.60702665,1.35767196,0.20000000,0.30709408,1.00000000,2.19827067,2.19827077,0.32792885,0.33847997,94.00000000,0.95000000,0.00000000
1776259864440000000,6445,0,Market Making,long,reentry_cooldown,0.61058215,1.36783055,0.20000000,0.32711693,1.00000000,2.19827067,2.19827070,0.35655467,0.33987553,95.00000000,0.95000000,0.00000000
1776259864450000000,6446,0,Market Making,long,reentry_cooldown,0.60957418,1.36495062,0.20000000,0.32144439,1.00000000,2.19827066,2.19827064,0.34842187,0.33954097,96.00000000,0.95000000,0.00000000
1776259864460000000,6447,0,Market Making,long,reentry_cooldown,0.60844391,1.36172130,0.20000000,0.31507466,1.00000000,2.19827066,2.19827057,0.33935602,0.33897829,97.00000000,0.95000000,0.00000000
1776259864470000000,6448,0,Market Making,long,reentry_cooldown,0.60728375,1.35840654,0.20000000,0.30852724,1.00000000,2.19827065,2.19827051,0.33010008,0.33822655,98.00000000,0.95000000,0.00000000
1776259864480000000,6449,0,Market Making,long,reentry_cooldown,0.60892445,1.36309427,0.20000000,0.31778671,1.00000000,2.19827064,2.19827044,0.34317737,0.33933331,99.00000000,0.95000000,0.00000000
1776259864490000000,6450,0,Market Making,long,reentry_cooldown,0.60985487,1.36575260,0.20000000,0.32304573,1.00000000,2.19827064,2.19827038,0.35055096,0.34010911,100.00000000,0.95000000,0.00000000
1776259864530000000,6454,0,Market Making,long,reentry_cooldown,0.60687971,1.35725213,0.20000000,0.30636735,1.00000000,2.19827047,2.19826952,0.32611690,0.34062452,94.00000000,0.95000000,0.00000000
1776259864540000000,6455,0,Market Making,long,reentry_cooldown,0.60787559,1.36009752,0.20000000,0.31197094,1.00000000,2.19827046,2.19826947,0.33416917,0.34089561,95.00000000,0.95000000,0.00000000
1776259864560000000,6457,0,Market Making,long,reentry_cooldown,0.60663644,1.35655707,0.20000000,0.30497612,1.00000000,2.19827043,2.19826938,0.32429682,0.34004448,97.00000000,0.95000000,0.00000000
1776259864580000000,6459,0,Market Making,long,reentry_cooldown,0.60744775,1.35887511,0.20000000,0.30954311,1.00000000,2.19827041,2.19826931,0.33084073,0.34032125,99.00000000,0.95000000,0.00000000
1776259864590000000,6460,0,Market Making,long,reentry_cooldown,0.60729602,1.35844308,0.20000000,0.30868419,1.00000000,2.19827039,2.19826927,0.32966702,0.34010907,100.00000000,0.95000000,0.00000000
1776259864600000000,6461,0,Market Making,long,reentry_cooldown,0.61176305,1.37120602,0.20000000,0.33372201,1.00000000,2.19827025,2.19826895,0.36637816,0.33925027,91.00000000,0.95000000,0.00000000
1776259864610000000,6462,0,Market Making,long,reentry_cooldown,0.61003644,1.36627285,0.20000000,0.32402885,1.00000000,2.19827023,2.19826894,0.35228669,0.33923880,92.00000000,0.95000000,0.00000000
1776259864620000000,6463,0,Market Making,long,reentry_cooldown,0.60846515,1.36178345,0.20000000,0.31519589,1.00000000,2.19827022,2.19826894,0.33953727,0.33896783,93.00000000,0.95000000,0.00000000
1776259864630000000,6464,0,Market Making,long,reentry_cooldown,0.60702600,1.35767161,0.20000000,0.30709403,1.00000000,2.19827021,2.19826894,0.32792858,0.33847990,94.00000000,0.95000000,0.00000000
1776259864640000000,6465,0,Market Making,long,reentry_cooldown,0.61058151,1.36783019,0.20000000,0.32711689,1.00000000,2.19827019,2.19826894,0.35655439,0.33987545,95.00000000,0.95000000,0.00000000
1776259864650000000,6466,0,Market Making,long,reentry_cooldown,0.60957353,1.36495025,0.20000000,0.32144435,1.00000000,2.19827018,2.19826895,0.34842160,0.33954089,96.00000000,0.95000000,0.00000000
1776259864660000000,6467,0,Market Making,long,reentry_cooldown,0.60844327,1.36172093,0.20000000,0.31507462,1.00000000,2.19827017,2.19826896,0.33935577,0.33897821,97.00000000,0.95000000,0.00000000
1776259864670000000,6468,0,Market Making,long,reentry_cooldown,0.60728310,1.35840618,0.20000000,0.30852720,1.00000000,2.19827016,2.19826898,0.33009984,0.33822648,98.00000000,0.95000000,0.00000000
1776259864680000000,6469,0,Market Making,long,reentry_cooldown,0.60892381,1.36309391,0.20000000,0.31778667,1.00000000,2.19827015,2.19826900,0.34317715,0.33933324,99.00000000,0.95000000,0.00000000
1776259864690000000,6470,0,Market Making,long,reentry_cooldown,0.60985422,1.36575224,0.20000000,0.32304569,1.00000000,2.19827014,2.19826902,0.35055075,0.34010903,100.00000000,0.95000000,0.00000000
1776259864730000000,6474,0,Market Making,long,reentry_cooldown,0.60687911,1.35725190,0.20000000,0.30636735,1.00000000,2.19827007,2.19826947,0.32611690,0.34062446,94.00000000,0.95000000,0.00000000
1776259864740000000,6475,0,Market Making,long,reentry_cooldown,0.60787500,1.36009731,0.20000000,0.31197094,1.00000000,2.19827007,2.19826952,0.33416918,0.34089555,95.00000000,0.95000000,0.00000000
1776259864760000000,6477,0,Market Making,long,reentry_cooldown,0.60663585,1.35655688,0.20000000,0.30497612,1.00000000,2.19827007,2.19826964,0.32429686,0.34004443,97.00000000,0.95000000,0.00000000
1776259864770000000,6478,0,Market Making,long,reentry_cooldown,0.60728963,1.35842482,0.20000000,0.30865824,1.00000000,2.19827007,2.19826970,0.32955704,0.34031314,98.00000000,0.95000000,0.00000000
1776259864780000000,6479,0,Market Making,long,reentry_cooldown,0.60744717,1.35887494,0.20000000,0.30954312,1.00000000,2.19827007,2.19826976,0.33084081,0.34032120,99.00000000,0.95000000,0.00000000
1776259864790000000,6480,0,Market Making,long,reentry_cooldown,0.60729596,1.35844293,0.20000000,0.30868420,1.00000000,2.19827007,2.19826982,0.32966710,0.34010902,100.00000000,0.95000000,0.00000000
1776259867200000000,6721,0,Market Making,long,entry_fill_not_sampled,0.64350012,1.46188338,0.20000000,0.49714271,1.00000000,2.19827091,2.19827003,0.72012294,0.00791344,91.00000000,0.81999404,0.07043330
1776259867210000000,6722,0,Market Making,long,entry_fill_not_sampled,0.64090773,1.45447654,0.20000000,0.48294043,1.00000000,2.19827090,2.19826965,0.69689305,0.01514985,92.00000000,0.81999407,0.07096762
1776259867220000000,6723,0,Market Making,long,entry_fill_not_sampled,0.63852448,1.44766725,0.20000000,0.46989586,1.00000000,2.19827087,2.19826925,0.67554032,0.02179162,93.00000000,0.81999410,0.07137338
1776259867240000000,6725,0,Market Making,long,reentry_cooldown,0.64188539,1.45726985,0.20000000,0.48951424,1.00000000,2.19827079,2.19826846,0.69869589,0.03677347,95.00000000,0.81999400,0.00000000
1776259867250000000,6726,0,Market Making,long,reentry_cooldown,0.64159217,1.45635599,0.20000000,0.48806814,1.00000000,2.19827074,2.19826805,0.69419531,0.04338721,96.00000000,0.81999410,0.00000000
1776259867260000000,6727,0,Market Making,long,reentry_cooldown,0.64345053,1.46166557,0.20000000,0.49889592,1.00000000,2.19827069,2.19826765,0.70718094,0.05103368,97.00000000,0.81999405,0.00000000
1776259867270000000,6728,0,Market Making,long,reentry_cooldown,0.64293739,1.46019945,0.20000000,0.49630458,1.00000000,2.19827062,2.19826724,0.70121824,0.05724230,98.00000000,0.81999404,0.00000000
1776259867280000000,6729,0,Market Making,long,reentry_cooldown,0.64200658,1.45754001,0.20000000,0.49135372,1.00000000,2.19827055,2.19826682,0.69200083,0.06290917,99.00000000,0.81999403,0.00000000
1776259867290000000,6730,0,Market Making,long,reentry_cooldown,0.64288915,1.46006165,0.20000000,0.49663201,1.00000000,2.19827047,2.19826640,0.69725803,0.06972580,100.00000000,0.81999400,0.00000000
1776259867300000000,6731,0,Market Making,long,reentry_cooldown,0.64366764,1.46228589,0.20000000,0.50171930,1.00000000,2.19827031,2.19826172,0.69944691,0.08430799,91.00000000,0.81999439,0.00000000
1776259867310000000,6732,0,Market Making,long,reentry_cooldown,0.64143835,1.45591650,0.20000000,0.48952278,1.00000000,2.19827021,2.19826127,0.67946258,0.09055984,92.00000000,0.81999441,0.00000000
1776259867320000000,6733,0,Market Making,long,reentry_cooldown,0.64563232,1.46789927,0.20000000,0.51343474,1.00000000,2.19827010,2.19826082,0.71159387,0.09792862,93.00000000,0.81999432,0.00000000
1776259867330000000,6734,0,Market Making,long,reentry_cooldown,0.64651667,1.47042597,0.20000000,0.51874771,1.00000000,2.19826998,2.19826036,0.71688365,0.10468207,94.00000000,0.81999428,0.00000000
1776259867340000000,6735,0,Market Making,long,reentry_cooldown,0.64390382,1.46296070,0.20000000,0.50432339,1.00000000,2.19826985,2.19825990,0.69405655,0.10992487,95.00000000,0.81999431,0.00000000
